CT,1993,3,230.71
CT,1993,4,231.31
CT,1994,1,229.4
CT,1994,2,224.18
CT,1994,3,221.28
CT,1994,4,218.57
CT,1995,1,217.32
CT,1995,2,220.04
CT,1995,3,225.48
CT,1995,4,225.58
CT,1996,1,228.65
CT,1996,2,225.73
CT,1996,3,222.5
CT,1996,4,223.9
CT,1997,1,225.15
CT,1997,2,226.21
CT,1997,3,228.87
CT,1997,4,231.08
CT,1998,1,236.61
CT,1998,2,236.73
CT,1998,3,240.21
CT,1998,4,243.36
CT,1999,1,246.6
CT,1999,2,249.65
CT,1999,3,254.37
CT,1999,4,257.54
CT,2000,1,262.39
CT,2000,2,269.47
CT,2000,3,275.33
CT,2000,4,279.07
CT,2001,1,285.98
CT,2001,2,292.1
CT,2001,3,299.29
CT,2001,4,304.5
CT,2002,1,311.02
CT,2002,2,319.92
CT,2002,3,328.63
CT,2002,4,335.54
CT,2003,1,339.75
CT,2003,2,345.37
CT,2003,3,353.6
CT,2003,4,366.52
CT,2004,1,372.92
CT,2004,2,384.96
CT,2004,3,404.55
CT,2004,4,412.36
CT,2005,1,422.9
CT,2005,2,437.15
CT,2005,3,448.99
CT,2005,4,458.11
CT,2006,1,464.15
CT,2006,2,466.45
CT,2006,3,466.89
CT,2006,4,469.46
CT,2007,1,472.81
CT,2007,2,468.89
CT,2007,3,465.19
CT,2007,4,464.46
CT,2008,1,463.94
CT,2008,2,453
CT,2008,3,438.82
CT,2008,4,435.33
CT,2009,1,438.82
CT,2009,2,424.55
CT,2009,3,413.7
CT,2009,4,412.41
CT,2010,1,407.41
CT,2010,2,402.91
CT,2010,3,407.5
CT,2010,4,408.17
CT,2011,1,397.6
CT,2011,2,390.34
CT,2011,3,391.57
CT,2011,4,394.52
CT,2012,1,388.04
CT,2012,2,384.21
CT,2012,3,385.19
CT,2012,4,386.39
CT,2013,1,384.43
CT,2013,2,383.02
CT,2013,3,382.65
CT,2013,4,379.66
CT,2014,1,379.02
CT,2014,2,381.29
CT,2014,3,384.51
CT,2014,4,384.41
CT,2015,1,388.72
CT,2015,2,389.95
CT,2015,3,388.04
CT,2015,4,387.72
CT,2016,1,387.67
CT,2016,2,390.6
CT,2016,3,393.75
CT,2016,4,394.62
CT,2017,1,389.27
CT,2017,2,395.52
CT,2017,3,398.64
CT,2017,4,398.47
CT,2018,1,396.91
CT,2018,2,399.63
CT,2018,3,404.47
CT,2018,4,403.46
CT,2019,1,405.07
CT,2019,2,413.22
CT,2019,3,416.39
CT,2019,4,419.15
DC,1975,1,44.98
DC,1975,2,47.12
DC,1975,3,47.31
DC,1975,4,54.25
DC,1976,1,51.85
DC,1976,2,53.04
DC,1976,3,58.05
DC,1976,4,57.73
DC,1977,1,59.73
DC,1977,2,63.51
DC,1977,3,66.51
DC,1977,4,71.7
DC,1978,1,68.19
DC,1978,2,76.67
DC,1978,3,81.26
DC,1978,4,80.22
DC,1979,1,88.07
DC,1979,2,88.21
DC,1979,3,91.14
DC,1979,4,98.84
DC,1980,1,100
DC,1980,2,96.13
DC,1980,3,98.68
DC,1980,4,100.98
DC,1981,1,93.57
DC,1981,2,105.56
DC,1981,3,96.86
DC,1981,4,103.9
DC,1982,1,89.97
DC,1982,2,103.42
DC,1982,3,93.4
DC,1982,4,99.91
DC,1983,1,94.16
DC,1983,2,96.87
DC,1983,3,101.7
DC,1983,4,100.62
DC,1984,1,101.59
DC,1984,2,103.91
DC,1984,3,105.49
DC,1984,4,108.08
DC,1985,1,107.48
DC,1985,2,110.76
DC,1985,3,111.82
DC,1985,4,114.05
DC,1986,1,114.44
DC,1986,2,119.52
DC,1986,3,122.95
DC,1986,4,127.76
DC,1987,1,132.65
DC,1987,2,135.58
DC,1987,3,139.96
DC,1987,4,145.43
DC,1988,1,154.47
DC,1988,2,161.81
DC,1988,3,164.93
DC,1988,4,170.2
DC,1989,1,179.94
DC,1989,2,180.73
DC,1989,3,182.96
DC,1989,4,186.63
DC,1990,1,192.37
DC,1990,2,192.08
DC,1990,3,187.07
DC,1990,4,187.76
DC,1991,1,190.02
DC,1991,2,191.53
DC,1991,3,189.62
DC,1991,4,192.91
DC,1992,1,195.8
DC,1992,2,195.88
DC,1992,3,195.57
DC,1992,4,194.06
DC,1993,1,193.01
DC,1993,2,193.53
DC,1993,3,193.94
DC,1993,4,194.48
DC,1994,1,195.98
DC,1994,2,188.59
DC,1994,3,188.98
DC,1994,4,181.72
DC,1995,1,184.47
DC,1995,2,183.24
DC,1995,3,188.26
DC,1995,4,191.87
DC,1996,1,194.28
DC,1996,2,190.07
DC,1996,3,187.88
DC,1996,4,188.79
DC,1997,1,189.37
DC,1997,2,190.66
DC,1997,3,189.46
DC,1997,4,189.2
DC,1998,1,196.87
DC,1998,2,198.33
DC,1998,3,199.77
DC,1998,4,205.42
DC,1999,1,207.54
DC,1999,2,212.03
DC,1999,3,218.08
DC,1999,4,224.96
DC,2000,1,234.47
DC,2000,2,242.91
DC,2000,3,250.62
DC,2000,4,255.44
DC,2001,1,266.08
DC,2001,2,278.31
DC,2001,3,289.87
DC,2001,4,298.7
DC,2002,1,308.13
DC,2002,2,319.27
DC,2002,3,334.09
DC,2002,4,343.94
DC,2003,1,351.56
DC,2003,2,358.49
DC,2003,3,369.76
DC,2003,4,389.3
DC,2004,1,404.77
DC,2004,2,424.64
DC,2004,3,454.37
DC,2004,4,478.82
DC,2005,1,500.38
DC,2005,2,529.65
DC,2005,3,561.4
DC,2005,4,589.61
DC,2006,1,598.23
DC,2006,2,606.39
DC,2006,3,612.23
DC,2006,4,622.35
DC,2007,1,627.56
DC,2007,2,627.48
DC,2007,3,628.61
DC,2007,4,621.1
DC,2008,1,608.66
DC,2008,2,592.4
DC,2008,3,578.62
DC,2008,4,571.37
DC,2009,1,573.54
DC,2009,2,556.03
DC,2009,3,551.02
DC,2009,4,558.31
DC,2010,1,552.1
DC,2010,2,554.5
DC,2010,3,562.85
DC,2010,4,561.9
DC,2011,1,554.64
DC,2011,2,562.47
DC,2011,3,563.87
DC,2011,4,570.63
DC,2012,1,573.94
DC,2012,2,576.65
DC,2012,3,586.3
DC,2012,4,597.37
DC,2013,1,608.1
DC,2013,2,626.58
DC,2013,3,651.68
DC,2013,4,654.58
DC,2014,1,670.41
DC,2014,2,685.88
DC,2014,3,693.26
DC,2014,4,709.73
DC,2015,1,712.75
DC,2015,2,725.36
DC,2015,3,746.71
DC,2015,4,761.23
DC,2016,1,769.27
DC,2016,2,787.29
DC,2016,3,787.83
DC,2016,4,805.54
DC,2017,1,812.24
DC,2017,2,834.93
DC,2017,3,846.23
DC,2017,4,856.16
DC,2018,1,874.2
DC,2018,2,891.25
DC,2018,3,902.49
DC,2018,4,920.78
DC,2019,1,926.5
DC,2019,2,937.44
DC,2019,3,946.99
DC,2019,4,951.15
DE,1975,1,77.95
DE,1975,2,89.39
DE,1975,3,116.26
DE,1975,4,75.67
DE,1976,1,80.97
DE,1976,2,86.72
DE,1976,3,80.83
DE,1976,4,84.87
DE,1977,1,88.27
DE,1977,2,78.14
DE,1977,3,81.66
DE,1977,4,83.82
DE,1978,1,83.29
DE,1978,2,91.34
DE,1978,3,86.04
DE,1978,4,83.93
DE,1979,1,87.35
DE,1979,2,87.55
DE,1979,3,94.69
DE,1979,4,96.58
DE,1980,1,100
DE,1980,2,108.35
DE,1980,3,110.54
DE,1980,4,107.89
DE,1981,1,109.68
DE,1981,2,103.88
DE,1981,3,116.76
DE,1981,4,106.8
DE,1982,1,102.27
DE,1982,2,118.95
DE,1982,3,114.02
DE,1982,4,117.15
DE,1983,1,117.56
DE,1983,2,119.84
DE,1983,3,123.13
DE,1983,4,128.68
DE,1984,1,125.83
DE,1984,2,129.45
DE,1984,3,132.58
DE,1984,4,134.53
DE,1985,1,137.41
DE,1985,2,141.46
DE,1985,3,144.32
DE,1985,4,146.67
DE,1986,1,152.17
DE,1986,2,155.51
DE,1986,3,160.3
DE,1986,4,165.88
DE,1987,1,172.22
DE,1987,2,176.33
DE,1987,3,183.9
DE,1987,4,188.84
DE,1988,1,191.42
DE,1988,2,197.03
DE,1988,3,202.45
DE,1988,4,208.06
DE,1989,1,211.02
DE,1989,2,217.78
DE,1989,3,223.26
DE,1989,4,224.85
DE,1990,1,228
DE,1990,2,227.05
DE,1990,3,225.14
DE,1990,4,225.32
DE,1991,1,229.03
DE,1991,2,229.49
DE,1991,3,229.49
DE,1991,4,232.66
DE,1992,1,232.86
DE,1992,2,231.28
DE,1992,3,232.29
DE,1992,4,234.35
DE,1993,1,233.24
DE,1993,2,234.03
DE,1993,3,233.5
DE,1993,4,234.31
DE,1994,1,233.54
DE,1994,2,230.85
DE,1994,3,228.67
DE,1994,4,227.44
DE,1995,1,228.01
DE,1995,2,229.06
DE,1995,3,232.83
DE,1995,4,232.67
DE,1996,1,235.32
DE,1996,2,233.28
DE,1996,3,233.77
DE,1996,4,236.15
DE,1997,1,235.96
DE,1997,2,236.29
DE,1997,3,238.32
DE,1997,4,240.29
DE,1998,1,244.01
DE,1998,2,244.78
DE,1998,3,245.93
DE,1998,4,247.22
DE,1999,1,251.28
DE,1999,2,253.04
DE,1999,3,256.79
DE,1999,4,258.34
DE,2000,1,262.55
DE,2000,2,267.16
DE,2000,3,272.29
DE,2000,4,275.88
DE,2001,1,281.75
DE,2001,2,286.54
DE,2001,3,292.07
DE,2001,4,296.09
DE,2002,1,301.3
DE,2002,2,309.11
DE,2002,3,316.85
DE,2002,4,322
DE,2003,1,326.69
DE,2003,2,333.7
DE,2003,3,341.34
DE,2003,4,354.05
DE,2004,1,365.43
DE,2004,2,373.55
DE,2004,3,395.89
DE,2004,4,408.07
DE,2005,1,419.39
DE,2005,2,437.09
DE,2005,3,456.63
DE,2005,4,466.56
DE,2006,1,475.96
DE,2006,2,484.94
DE,2006,3,489.45
DE,2006,4,498.42
DE,2007,1,498.72
DE,2007,2,502.52
DE,2007,3,497.6
DE,2007,4,498.25
DE,2008,1,494.92
DE,2008,2,487.95
DE,2008,3,476.74
DE,2008,4,471.27
DE,2009,1,473.7
DE,2009,2,459.6
DE,2009,3,448.23
DE,2009,4,444.5
DE,2010,1,441.07
DE,2010,2,437.21
DE,2010,3,436.64
DE,2010,4,433.22
DE,2011,1,422.49
DE,2011,2,410.5
DE,2011,3,406.2
DE,2011,4,411.32
DE,2012,1,408.39
DE,2012,2,399.76
DE,2012,3,402.83
DE,2012,4,405.42
DE,2013,1,406.08
DE,2013,2,405.54
DE,2013,3,408.01
DE,2013,4,410.57
DE,2014,1,409.9
DE,2014,2,412.92
DE,2014,3,417.99
DE,2014,4,416.78
DE,2015,1,423.37
DE,2015,2,422.32
DE,2015,3,425.24
DE,2015,4,428.28
DE,2016,1,429.22
DE,2016,2,433.99
DE,2016,3,439.13
DE,2016,4,442.21
DE,2017,1,441.54
DE,2017,2,441.52
DE,2017,3,443.92
DE,2017,4,450.59
DE,2018,1,459.68
DE,2018,2,463.51
DE,2018,3,463.81
DE,2018,4,467.31
DE,2019,1,473.21
DE,2019,2,483.67
DE,2019,3,485.87
DE,2019,4,489.36
FL,1975,1,66.36
FL,1975,2,83.99
FL,1975,3,67.37
FL,1975,4,68.48
FL,1976,1,68.42
FL,1976,2,76.55
FL,1976,3,69.4
FL,1976,4,70.95
FL,1977,1,71.51
FL,1977,2,79.52
FL,1977,3,72.79
FL,1977,4,75.23
FL,1978,1,78.89
FL,1978,2,83.77
FL,1978,3,83.5
FL,1978,4,85.16
FL,1979,1,89.85
FL,1979,2,92.6
FL,1979,3,93.89
FL,1979,4,98.11
FL,1980,1,100
FL,1980,2,99.93
FL,1980,3,106.22
FL,1980,4,109.07
FL,1981,1,111.14
FL,1981,2,112.91
FL,1981,3,109.01
FL,1981,4,114.58
FL,1982,1,119.03
FL,1982,2,120.46
FL,1982,3,122.62
FL,1982,4,122.91
FL,1983,1,123.17
FL,1983,2,125.27
FL,1983,3,125.21
FL,1983,4,125.44
FL,1984,1,126.47
FL,1984,2,127.45
FL,1984,3,128.75
FL,1984,4,127.06
FL,1985,1,128.53
FL,1985,2,128.98
FL,1985,3,128.84
FL,1985,4,130.6
FL,1986,1,131.98
FL,1986,2,135.43
FL,1986,3,136.29
FL,1986,4,136.45
FL,1987,1,137.21
FL,1987,2,139.23
FL,1987,3,139.38
FL,1987,4,140.34
FL,1988,1,141.81
FL,1988,2,144.72
FL,1988,3,145.93
FL,1988,4,147.1
FL,1989,1,148.24
FL,1989,2,149.26
FL,1989,3,151.68
FL,1989,4,152.86
FL,1990,1,153.58
FL,1990,2,153.05
FL,1990,3,153.87
FL,1990,4,153.32
FL,1991,1,155.1
FL,1991,2,155.61
FL,1991,3,155.36
FL,1991,4,158.02
FL,1992,1,159.96
FL,1992,2,158.53
FL,1992,3,161.21
FL,1992,4,161.31
FL,1993,1,161.48
FL,1993,2,163.26
FL,1993,3,164.49
FL,1993,4,166.2
FL,1994,1,165.96
FL,1994,2,164.81
FL,1994,3,165.06
FL,1994,4,164.93
FL,1995,1,165.61
FL,1995,2,167.63
FL,1995,3,170.93
FL,1995,4,172.32
FL,1996,1,174.13
FL,1996,2,173.22
FL,1996,3,173.59
FL,1996,4,174.49
FL,1997,1,176.7
FL,1997,2,176.56
FL,1997,3,178.98
FL,1997,4,182.04
FL,1998,1,185.66
FL,1998,2,185.5
FL,1998,3,187.84
FL,1998,4,190.7
FL,1999,1,191.86
FL,1999,2,193.36
FL,1999,3,195.72
FL,1999,4,198.06
FL,2000,1,202.02
FL,2000,2,205.6
FL,2000,3,209.91
FL,2000,4,214.34
FL,2001,1,220.49
FL,2001,2,226.06
FL,2001,3,231.25
FL,2001,4,236.82
FL,2002,1,241.59
FL,2002,2,248.92
FL,2002,3,255.96
FL,2002,4,261.79
FL,2003,1,267.34
FL,2003,2,273.8
FL,2003,3,280.38
FL,2003,4,293.41
FL,2004,1,302.32
FL,2004,2,316.54
FL,2004,3,336.27
FL,2004,4,351.62
FL,2005,1,370.48
FL,2005,2,397.9
FL,2005,3,425.58
FL,2005,4,447.99
FL,2006,1,465.4
FL,2006,2,475.36
FL,2006,3,478.88
FL,2006,4,482.35
FL,2007,1,479.16
FL,2007,2,473
FL,2007,3,455.99
FL,2007,4,444.47
FL,2008,1,426.74
FL,2008,2,397.31
FL,2008,3,364.94
FL,2008,4,346.5
FL,2009,1,352.38
FL,2009,2,334.06
FL,2009,3,314.72
FL,2009,4,306.89
FL,2010,1,300.82
FL,2010,2,292.4
FL,2010,3,295.96
FL,2010,4,290.5
FL,2011,1,276.66
FL,2011,2,268.43
FL,2011,3,271.24
FL,2011,4,273.57
FL,2012,1,267.98
FL,2012,2,266.04
FL,2012,3,272.51
FL,2012,4,276.34
FL,2013,1,280.14
FL,2013,2,289.25
FL,2013,3,296.91
FL,2013,4,304.56
FL,2014,1,309.23
FL,2014,2,317.3
FL,2014,3,324.2
FL,2014,4,330.1
FL,2015,1,337.59
FL,2015,2,346.02
FL,2015,3,354.67
FL,2015,4,362.07
FL,2016,1,369
FL,2016,2,378.3
FL,2016,3,388.87
FL,2016,4,395.78
FL,2017,1,403.81
FL,2017,2,414.52
FL,2017,3,422.19
FL,2017,4,431.04
FL,2018,1,439.55
FL,2018,2,449.83
FL,2018,3,458.69
FL,2018,4,462.76
FL,2019,1,470.8
FL,2019,2,477.85
FL,2019,3,485.76
FL,2019,4,490.46
GA,1975,1,74.01
GA,1975,2,71.99
GA,1975,3,74.46
GA,1975,4,73.72
GA,1976,1,71.27
GA,1976,2,73.13
GA,1976,3,79.32
GA,1976,4,78.54
GA,1977,1,76.75
GA,1977,2,76.22
GA,1977,3,78.83
GA,1977,4,78.58
GA,1978,1,84.29
GA,1978,2,81.58
GA,1978,3,85.36
GA,1978,4,86.16
GA,1979,1,87.84
GA,1979,2,91.01
GA,1979,3,92.06
GA,1979,4,95.76
GA,1980,1,100
GA,1980,2,100.48
GA,1980,3,102.1
GA,1980,4,102.84
GA,1981,1,107.39
GA,1981,2,108.01
GA,1981,3,108.62
GA,1981,4,112.47
GA,1982,1,113.49
GA,1982,2,115.4
GA,1982,3,114.17
GA,1982,4,116.41
GA,1983,1,117.67
GA,1983,2,118.44
GA,1983,3,121.01
GA,1983,4,120.77
GA,1984,1,124.43
GA,1984,2,126.62
GA,1984,3,124.71
GA,1984,4,129.15
GA,1985,1,131.64
GA,1985,2,129.1
GA,1985,3,135.07
GA,1985,4,137.79
GA,1986,1,140.05
GA,1986,2,141.89
GA,1986,3,143.62
GA,1986,4,146.03
GA,1987,1,148.4
GA,1987,2,150.08
GA,1987,3,151.71
GA,1987,4,152.53
GA,1988,1,154.54
GA,1988,2,156.49
GA,1988,3,156.8
GA,1988,4,156.64
GA,1989,1,157.82
GA,1989,2,158.32
GA,1989,3,160.26
GA,1989,4,161.48
GA,1990,1,160.93
GA,1990,2,159.53
GA,1990,3,160.58
GA,1990,4,159.44
GA,1991,1,161.05
GA,1991,2,161.67
GA,1991,3,161.21
GA,1991,4,162.98
GA,1992,1,163.98
GA,1992,2,164.24
GA,1992,3,167.61
GA,1992,4,167.88
GA,1993,1,168.22
GA,1993,2,170.11
GA,1993,3,171.24
GA,1993,4,172.5
GA,1994,1,173.04
GA,1994,2,174.07
GA,1994,3,174.71
GA,1994,4,175.41
GA,1995,1,176.36
GA,1995,2,179.68
GA,1995,3,182.13
GA,1995,4,184.88
GA,1996,1,187.14
GA,1996,2,188.05
GA,1996,3,189.82
GA,1996,4,191.28
GA,1997,1,193.48
GA,1997,2,195.76
GA,1997,3,199.12
GA,1997,4,201.91
GA,1998,1,205.46
GA,1998,2,207.36
GA,1998,3,211.16
GA,1998,4,214.34
GA,1999,1,217.25
GA,1999,2,220.57
GA,1999,3,224.49
GA,1999,4,227.13
GA,2000,1,230.1
GA,2000,2,233.84
GA,2000,3,237.62
GA,2000,4,241.51
GA,2001,1,248.3
GA,2001,2,251.36
GA,2001,3,254.56
GA,2001,4,257.93
GA,2002,1,260.13
GA,2002,2,262.05
GA,2002,3,266.38
GA,2002,4,269.45
GA,2003,1,271.58
GA,2003,2,273.36
GA,2003,3,275.04
GA,2003,4,278.58
GA,2004,1,282.4
GA,2004,2,284.24
GA,2004,3,288.18
GA,2004,4,292.61
GA,2005,1,296.48
GA,2005,2,300.47
GA,2005,3,305.42
GA,2005,4,309.41
GA,2006,1,312.52
GA,2006,2,314.38
GA,2006,3,316.94
GA,2006,4,322.88
GA,2007,1,325.61
GA,2007,2,326.61
GA,2007,3,324.57
GA,2007,4,326.68
GA,2008,1,327.08
GA,2008,2,321.94
GA,2008,3,313.29
GA,2008,4,312
GA,2009,1,318.62
GA,2009,2,308.88
GA,2009,3,296.1
GA,2009,4,291.8
GA,2010,1,286.15
GA,2010,2,280.13
GA,2010,3,282.72
GA,2010,4,278.93
GA,2011,1,268.73
GA,2011,2,257.19
GA,2011,3,258.79
GA,2011,4,258.32
GA,2012,1,251.73
GA,2012,2,247.4
GA,2012,3,250.52
GA,2012,4,253.66
GA,2013,1,253.9
GA,2013,2,259.91
GA,2013,3,263.41
GA,2013,4,266.79
GA,2014,1,270.92
GA,2014,2,277.02
GA,2014,3,282.5
GA,2014,4,284.51
GA,2015,1,288
GA,2015,2,295.53
GA,2015,3,299.89
GA,2015,4,302.47
GA,2016,1,305.02
GA,2016,2,313.99
GA,2016,3,319.65
GA,2016,4,322.5
GA,2017,1,324.51
GA,2017,2,334.96
GA,2017,3,340.48
GA,2017,4,343.98
GA,2018,1,352.46
GA,2018,2,362.14
GA,2018,3,369.53
GA,2018,4,372.62
GA,2019,1,377.53
GA,2019,2,388.58
GA,2019,3,391.75
GA,2019,4,396.38
HI,1975,1,57.38
HI,1975,2,55.21
HI,1975,3,57.41
HI,1975,4,57.4
HI,1976,1,54.41
HI,1976,2,56.73
HI,1976,3,55.06
HI,1976,4,56.28
HI,1977,1,56.77
HI,1977,2,59.28
HI,1977,3,61.84
HI,1977,4,62.51
HI,1978,1,64.84
HI,1978,2,65.47
HI,1978,3,67.2
HI,1978,4,74.94
HI,1979,1,73.77
HI,1979,2,81.8
HI,1979,3,89.26
HI,1979,4,92.85
HI,1980,1,100
HI,1980,2,101.22
HI,1980,3,101.49
HI,1980,4,108.22
HI,1981,1,102.34
HI,1981,2,98.36
HI,1981,3,85.93
HI,1981,4,49.67
HI,1982,1,113.78
HI,1982,2,103.44
HI,1982,3,100.81
HI,1982,4,86.67
HI,1983,1,102.34
HI,1983,2,106.32
HI,1983,3,112.28
HI,1983,4,106.21
HI,1984,1,108.93
HI,1984,2,113.74
HI,1984,3,110.63
HI,1984,4,109.6
HI,1985,1,115.09
HI,1985,2,113.33
HI,1985,3,117.15
HI,1985,4,117.99
HI,1986,1,120.23
HI,1986,2,120.29
HI,1986,3,121.3
HI,1986,4,124.09
HI,1987,1,128.18
HI,1987,2,131.15
HI,1987,3,133.19
HI,1987,4,135.86
HI,1988,1,144.54
HI,1988,2,152.05
HI,1988,3,155.97
HI,1988,4,166.96
HI,1989,1,179.05
HI,1989,2,184
HI,1989,3,197.07
HI,1989,4,203.56
HI,1990,1,218.46
HI,1990,2,231.41
HI,1990,3,242.4
HI,1990,4,252.19
HI,1991,1,258
HI,1991,2,260.37
HI,1991,3,260.68
HI,1991,4,264.38
HI,1992,1,263.63
HI,1992,2,262.96
HI,1992,3,265.1
HI,1992,4,265.82
HI,1993,1,265.05
HI,1993,2,266.63
HI,1993,3,265.21
HI,1993,4,266.75
HI,1994,1,267.79
HI,1994,2,264.21
HI,1994,3,266.85
HI,1994,4,260.25
HI,1995,1,258.23
HI,1995,2,261.47
HI,1995,3,262.54
HI,1995,4,262.9
HI,1996,1,257.59
HI,1996,2,252.25
HI,1996,3,244.59
HI,1996,4,239.68
HI,1997,1,236.56
HI,1997,2,231.4
HI,1997,3,232.14
HI,1997,4,229.5
HI,1998,1,231.15
HI,1998,2,231.16
HI,1998,3,232.95
HI,1998,4,231.75
HI,1999,1,230.7
HI,1999,2,228.88
HI,1999,3,224.48
HI,1999,4,224.6
HI,2000,1,230.13
HI,2000,2,230.42
HI,2000,3,233.58
HI,2000,4,239.36
HI,2001,1,246.88
HI,2001,2,250.8
HI,2001,3,255.19
HI,2001,4,258.96
HI,2002,1,263.05
HI,2002,2,268.97
HI,2002,3,277.17
HI,2002,4,280.69
HI,2003,1,288.76
HI,2003,2,295.58
HI,2003,3,304.15
HI,2003,4,321.35
HI,2004,1,336.66
HI,2004,2,355.77
HI,2004,3,389.7
HI,2004,4,404.11
HI,2005,1,423.33
HI,2005,2,447.6
HI,2005,3,476.02
HI,2005,4,502.18
HI,2006,1,521.33
HI,2006,2,525.39
HI,2006,3,535.09
HI,2006,4,533.24
HI,2007,1,540.62
HI,2007,2,541.62
HI,2007,3,538.94
HI,2007,4,536.39
HI,2008,1,530.93
HI,2008,2,520.08
HI,2008,3,505.4
HI,2008,4,495.63
HI,2009,1,492.49
HI,2009,2,471.83
HI,2009,3,458.43
HI,2009,4,451.93
HI,2010,1,451.34
HI,2010,2,448.22
HI,2010,3,450.67
HI,2010,4,451.02
HI,2011,1,442.1
HI,2011,2,442.19
HI,2011,3,444.79
HI,2011,4,444.44
HI,2012,1,446.43
HI,2012,2,443.26
HI,2012,3,450.79
HI,2012,4,454.73
HI,2013,1,459.15
HI,2013,2,467.1
HI,2013,3,478.29
HI,2013,4,490.42
HI,2014,1,494.94
HI,2014,2,501.84
HI,2014,3,512.37
HI,2014,4,519.77
HI,2015,1,530.6
HI,2015,2,533.98
HI,2015,3,544.03
HI,2015,4,549.57
HI,2016,1,565.44
HI,2016,2,568.02
HI,2016,3,577.86
HI,2016,4,585.2
HI,2017,1,590.32
HI,2017,2,599.16
HI,2017,3,610.23
HI,2017,4,614.69
HI,2018,1,619.93
HI,2018,2,628.34
HI,2018,3,643.19
HI,2018,4,643.32
HI,2019,1,651.42
HI,2019,2,657.59
HI,2019,3,659.68
HI,2019,4,669.14
IA,1975,1,58.48
IA,1975,2,64.15
IA,1975,3,63.83
IA,1975,4,65.78
IA,1976,1,67.41
IA,1976,2,70.26
IA,1976,3,74.07
IA,1976,4,71.44
IA,1977,1,75.95
IA,1977,2,78.31
IA,1977,3,80.34
IA,1977,4,83.61
IA,1978,1,85.91
IA,1978,2,90.23
IA,1978,3,91.18
IA,1978,4,95.64
IA,1979,1,96.5
IA,1979,2,99.45
IA,1979,3,102.39
IA,1979,4,101.91
IA,1980,1,100
IA,1980,2,100.68
IA,1980,3,101.44
IA,1980,4,97.68
IA,1981,1,94.71
IA,1981,2,92.68
IA,1981,3,88.17
IA,1981,4,102.71
IA,1982,1,93.64
IA,1982,2,96.94
IA,1982,3,90.04
IA,1982,4,94.44
IA,1983,1,97.94
IA,1983,2,99.22
IA,1983,3,99.19
IA,1983,4,98.61
IA,1984,1,98.76
IA,1984,2,100.7
IA,1984,3,99.31
IA,1984,4,101.05
IA,1985,1,101.5
IA,1985,2,101.52
IA,1985,3,103.18
IA,1985,4,102.11
IA,1986,1,103.32
IA,1986,2,103.87
IA,1986,3,104.27
IA,1986,4,104.05
IA,1987,1,105.44
IA,1987,2,105.37
IA,1987,3,105.57
IA,1987,4,102.35
IA,1988,1,104.58
IA,1988,2,106.31
IA,1988,3,108.42
IA,1988,4,108.05
IA,1989,1,109.96
IA,1989,2,111.12
IA,1989,3,113.19
IA,1989,4,114.18
IA,1990,1,115.69
IA,1990,2,117.16
IA,1990,3,118.79
IA,1990,4,119.68
IA,1991,1,121.31
IA,1991,2,122.61
IA,1991,3,123.75
IA,1991,4,125.58
IA,1992,1,126.01
IA,1992,2,128.06
IA,1992,3,129.73
IA,1992,4,130.85
IA,1993,1,132.02
IA,1993,2,133.95
IA,1993,3,136.66
IA,1993,4,138.22
IA,1994,1,140.78
IA,1994,2,144.42
IA,1994,3,147.15
IA,1994,4,147.29
IA,1995,1,148.92
IA,1995,2,152.2
IA,1995,3,154.38
IA,1995,4,155.81
IA,1996,1,157.88
IA,1996,2,159.27
IA,1996,3,160.65
IA,1996,4,161.71
IA,1997,1,163.34
IA,1997,2,165.15
IA,1997,3,167.56
IA,1997,4,169.06
IA,1998,1,171.22
IA,1998,2,173.38
IA,1998,3,175.26
IA,1998,4,177.47
IA,1999,1,179.04
IA,1999,2,181.66
IA,1999,3,182.81
IA,1999,4,183.93
IA,2000,1,185.87
IA,2000,2,188.37
IA,2000,3,190.87
IA,2000,4,192.29
IA,2001,1,196.36
IA,2001,2,198.47
IA,2001,3,199.86
IA,2001,4,202.26
IA,2002,1,204.04
IA,2002,2,205.05
IA,2002,3,207.6
IA,2002,4,209.36
IA,2003,1,210.69
IA,2003,2,212.29
IA,2003,3,214.9
IA,2003,4,218.25
IA,2004,1,219.87
IA,2004,2,222.25
IA,2004,3,225.31
IA,2004,4,227.84
IA,2005,1,230.39
IA,2005,2,233.2
IA,2005,3,236.9
IA,2005,4,238.73
IA,2006,1,238.82
IA,2006,2,240.16
IA,2006,3,241.57
IA,2006,4,243.52
IA,2007,1,244.41
IA,2007,2,246.42
IA,2007,3,246.35
IA,2007,4,247.78
IA,2008,1,249.11
IA,2008,2,247.8
IA,2008,3,245.78
IA,2008,4,246.91
IA,2009,1,249.25
IA,2009,2,247.67
IA,2009,3,246.26
IA,2009,4,245.64
IA,2010,1,243.71
IA,2010,2,244.56
IA,2010,3,246.77
IA,2010,4,246.75
IA,2011,1,244.51
IA,2011,2,242.93
IA,2011,3,245.24
IA,2011,4,246.3
IA,2012,1,246.3
IA,2012,2,246.18
IA,2012,3,248.03
IA,2012,4,249.1
IA,2013,1,249.5
IA,2013,2,251.24
IA,2013,3,252.19
IA,2013,4,252.5
IA,2014,1,252.4
IA,2014,2,255.69
IA,2014,3,258.36
IA,2014,4,259.35
IA,2015,1,260.29
IA,2015,2,263.94
IA,2015,3,266.42
